DATABASE_ID,GENERIC_NAME,SMILES,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,Total.Molweight,cLogP,H.Acceptors,H.Donors
DB12834,Secnidazole,CC(O)CN1C(C)=NC=C1N(=O)=O,C7H11N3O3,185.183,185.0800412,185.182,-0.6956,5,1
DB00217,Bethanidine,CN\C(NCC1=CC=CC=C1)=N/C,C10H15N3,177.2462,177.1265975,177.25,0.9281,3,2
DB06707,Levonordefrin,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,C9H13NO3,183.2044,183.0895433,183.206,-0.3076,4,4
DB00668,Epinephrine,CNC[C@H](O)C1=CC(O)=C(O)C=C1,C9H13NO3,183.2044,183.0895433,183.206,-0.3154,4,4
DB00135,Tyrosine,[H][C@](N)(CC1=CC=C(O)C=C1)C(O)=O,C9H11NO3,181.1885,181.0738932,181.19,-1.8949,4,3
DB11278,DL-Methylephedrine,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,C11H17NO,179.263,179.1310142,179.262,1.0018,2,1
DB13624,Methoxyphenamine,CNC(C)CC1=CC=CC=C1OC,C11H17NO,179.2588,179.1310142,179.262,1.7354,2,1
DB00379,Mexiletine,CC(N)COC1=C(C)C=CC=C1C,C11H17NO,179.2588,179.1310142,179.262,1.7185,2,1
DB08985,Etilefrine,CCNCC(O)C1=CC=CC(O)=C1,C10H15NO2,181.2316,181.1102787,181.234,0.4366,3,3
DB11610,Oxilofrine,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,C10H15NO2,181.235,181.1102787,181.234,0.3896,3,3
DB01107,Methyprylon,CCC1(CC)C(=O)NCC(C)C1=O,C10H17NO2,183.2475,183.1259288,183.25,1.2488,3,1
DB01158,Bretylium,CC[N+](C)(C)CC1=CC=CC=C1Br,C11H17BrN,243.163,242.0544372,243.167,-0.5238,0,0
DB00851,Dacarbazine,CN(C)\N=N\C1=C(N=CN1)C(N)=O,C6H10N6O,182.187,182.091609,182.186,-0.0523,7,2
DB00545,Pyridostigmine,CN(C)C(=O)OC1=C[N+](C)=CC=C1,C9H13N2O2,181.2117,181.0977027,181.214,-3.2827,3,0
DB01121,Phenacemide,NC(=O)NC(=O)CC1=CC=CC=C1,C9H10N2O2,178.1879,178.0742276,178.19,0.5307,4,2
DB00819,Acetazolamide,CC(=O)NC1=NN=C(S1)S(N)(=O)=O,C4H6N4O3S2,222.245,221.9881315,222.249,-0.535,7,2
DB00856,Chlorphenesin,OCC(O)COC1=CC=C(Cl)C=C1,C9H11ClO3,202.635,202.0396719,202.636,1.1078,3,2
DB13583,Mephenesin,CC1=CC=CC=C1OCC(O)CO,C10H14O3,182.219,182.0942943,182.218,0.8457,3,2
DB14177,Propylparaben,CCCOC(=O)C1=CC=C(O)C=C1,C10H12O3,180.2005,180.0786443,180.202,2.0876,3,1
DB09121,Aurothioglucose,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,C6H11AuO5S,392.18,391.999289,392.184,-1.4251,5,4
DB00818,Propofol,CC(C)C1=CC=CC(C(C)C)=C1O,C12H18O,178.2707,178.1357652,178.274,3.6879,1,1
DB13908,Amylmetacresol,CCCCCC1=CC=C(C)C=C1O,C12H18O,178.275,178.1357652,178.274,3.7805,1,1
DB00945,Acetylsalicylic acid,CC(=O)OC1=CC=CC=C1C(O)=O,C9H8O4,180.1574,180.0422587,180.159,1.1314,4,1
DB11323,Glycol salicylate,OCCOC(=O)C1=CC=CC=C1O,C9H10O4,182.175,182.0579088,182.174,0.7065,4,2
DB05260,Gallium nitrate,[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,GaN3O9,255.738,254.8890345,255.735,-0.8585,3,0
DB14527,Chromic nitrate,[Cr+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,CrN3O9,238.0108,237.9039655,238.008,-0.8585,3,0
DB14518,Aluminum acetate,[Al+3].CC([O-])=O.CC([O-])=O.CC([O-])=O,C6H9AlO6,204.1136,204.0214515,204.113,-0.2991,2,1
DB04840,Debrisoquine,NC(=N)N1CCC2=CC=CC=C2C1,C10H13N3,175.2303,175.1109474,175.234,0.4135,3,2
DB13222,Tilbroquinol,CC1=C2C=CC=NC2=C(O)C(Br)=C1,C10H8BrNO,238.084,236.978927,238.084,2.699,2,1
DB09115,Diiodohydroxyquinoline,OC1=C2N=CC=CC2=C(I)C=C1I,C9H5I2NO,396.954,396.84605,396.945,2.5041,2,1
DB04815,Clioquinol,OC1=C(I)C=C(Cl)C2=C1N=CC=C2,C9H5ClINO,305.5,304.9104349,305.498,2.673,2,1
DB01243,Chloroxine,OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2,C9H5Cl2NO,214.048,212.9748192,214.051,2.8419,2,1
DB00830,Phenmetrazine,CC1NCCOC1C1=CC=CC=C1,C11H15NO,177.2429,177.1153641,177.246,1.4214,2,1
DB01020,Isosorbide mononitrate,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,C6H9NO6,191.1388,191.042987,191.138,-1.9234,6,1
DB04871,Lorcaserin,C[C@H]1CNCCC2=CC=C(Cl)C=C12,C11H14ClN,195.69,195.0814772,195.692,3.1359,1,1
DB01367,Rasagiline,C#CCN[C@@H]1CCC2=CC=CC=C12,C12H13N,171.2383,171.1047994,171.242,1.7293,1,1
DB12243,Edaravone,CC1=NN(C(=O)C1)C1=CC=CC=C1,C10H10N2O,174.203,174.079313,174.202,1.8166,3,0
DB01230,Pemoline,NC1=NC(=O)C(O1)C1=CC=CC=C1,C9H8N2O2,176.172,176.0585775,176.175,0.0526,4,1
DB00958,Carboplatin,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],C6H12N2O4Pt,371.254,371.0444813,371.251,-0.6834,6,2
DB00277,Theophylline,CN1C2=C(NC=N2)C(=O)N(C)C1=O,C7H8N4O2,180.164,180.0647255,180.167,-0.3112,6,1
DB00170,Menadione,CC1=CC(=O)C2=CC=CC=C2C1=O,C11H8O2,172.18,172.0524295,172.183,1.8796,2,0
DB09409,Magnesium acetate tetrahydrate,O.O.O.O.[Mg++].CC([O-])=O.CC([O-])=O,C4H14MgO8,214.453,214.0539091,214.452,-0.2991,2,1
DB13231,Calcium lactate,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,C6H10CaO6,218.218,218.0103289,218.217,-0.8665,3,2
DB09281,Magnesium trisilicate,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,Mg2O8Si3,260.857,259.86018,260.86,0.6634,8,4
DB00325,Nitroprusside,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,C5FeN6O,215.938,215.9483008,215.941,-1.8905,7,0
DB06775,Carglumic acid,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,C6H10N2O5,190.154,190.0589714,190.154,-1.8461,7,4
DB13221,Apronalide,CC(C)C(CC=C)C(=O)NC(N)=O,C9H16N2O2,184.239,184.1211778,184.238,1.1575,4,2
DB11815,Tilarginine,CNC(=N)NCCC[C@H](N)C(O)=O,C7H16N4O2,188.2275,188.1273258,188.23,-3.0862,6,5
DB14505,Sodium borate,[Na+].[Na+].[O-]B1OB2OB([O-])OB(O1)O2,B4Na2O7,201.219,201.9811636,201.217,0,7,2
DB04272,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,C6H8O7,192.1235,192.0270026,192.123,-2.1297,7,4
DB13163,Terpin hydrate,O.CC(C)(O)[C@H]1CC[C@@](C)(O)CC1,C10H22O3,190.283,190.1568946,190.282,1.5804,2,2
DB14482,Sodium ascorbate,[Na+].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,C6H7NaO6,198.106,198.0140322,198.106,-2.4646,6,4
DB11117,Undecylenic acid,OC(=O)CCCCCCCCC=C,C11H20O2,184.2753,184.1463299,184.278,3.605,2,1
DB00548,Azelaic acid,OC(=O)CCCCCCCC(O)=O,C9H16O4,188.2209,188.104859,188.222,1.6054,4,2
DB11348,Calcium Phosphate,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,Ca3O8P2,310.177,309.7946135,310.174,-5.0393,4,3
DB00262,Carmustine,ClCCNC(=O)N(CCCl)N=O,C5H9Cl2N3O2,214.05,213.007182,214.051,0.9193,5,1
DB16956,L-Acetylleucine,CC(C)C[C@H](NC(C)=O)C(O)=O,C8H15NO3,173.212,173.1051933,173.211,0.271,4,2
DB19361,Aurothioglycanide,[Au+].[S-]CC(=O)NC1=CC=CC=C1,C8H8AuNOS,363.18,362.999229,363.194,1.2961,2,1
DB01143,Amifostine,NCCCNCCSP(O)(O)=O,C5H15N2O3PS,214.223,214.0540996,214.225,-6.9869,5,4
DB06243,Eflornithine,NCCCC(N)(C(F)F)C(O)=O,C6H12F2N2O2,182.171,182.086684,182.169,-4.9852,4,3
DB13245,Thiram,CN(C)C(=S)SSC(=S)N(C)C,C6H12N2S4,240.433,239.9883312,240.439,1.7178,2,0
DB09502,Fludeoxyglucose (18F),[H]C(=O)[C@H]([18F])[C@@H](O)[C@H](O)[C@H](O)CO,C6H11FO5,181.15,181.0615861,181.149,-2.657,5,4
DB01236,Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F,C4H3F7O,200.0548,200.0072122,200.053,2.0064,1,0
DB01914,D-glucose,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O,C6H12O6,180.1559,180.0633881,180.155,-3.3581,6,5
DB11735,Galactose,[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,C6H12O6,180.1559,180.0633881,180.155,-3.3581,6,5
DB14187,Hydroxycitronellal,[H]C(=O)CC(C)CCCC(C)(C)O,C10H20O2,172.2646,172.1463299,172.267,2.1417,2,1
DB13262,Aceclidine,CC(=O)OC1CN2CCC1CC2,C9H15NO2,169.224,169.1102787,169.223,0.7622,3,0
DB00657,Mecamylamine,CNC1(C)C2CCC(C2)C1(C)C,C11H21N,167.2911,167.1673997,167.295,1.9558,1,1
DB00184,Nicotine,CN1CCC[C@H]1C1=CN=CC=C1,C10H14N2,162.2316,162.1156985,162.235,1.1707,2,0
DB00797,Tolazoline,C(C1=NCCN1)C1=CC=CC=C1,C10H12N2,160.2157,160.1000484,160.219,1.0539,2,1
DB01275,Hydralazine,NNC1=NN=CC2=CC=CC=C12,C8H8N4,160.1759,160.0748963,160.18,1.3381,4,2
DB01294,Bismuth subsalicylate,O[Bi]1OC(=O)C2=CC=CC=C2O1,C7H5BiO4,362.0926,361.9991669,362.093,0.828,4,1
DB09561,Sodium glycerophosphate,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,C3H7Na2O6P,216.036,215.9775635,216.037,-4.6874,6,4
DB13707,Sodium tartrate,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,C4H4Na2O6,194.05,193.9803264,194.05,-2.7102,6,4
DB09276,Sodium aurothiomalate,[Na+].[Na+].[O-]C(=O)CC(S[Au])C([O-])=O,C4H3AuNa2O4S,390.07,389.921312,390.08,-0.7169,4,2
DB09411,Technetium Tc-99m etidronate,[99Tc].CC(O)(P(O)(O)=O)P(O)(O)=O,C2H8O7P2Tc,304.933,304.8807811,304.933,-7.0768,7,5
DB00916,Metronidazole,CC1=NC=C(N1CCO)[N+]([O-])=O,C6H9N3O3,171.154,171.0643912,171.155,-1.0549,5,1
DB06704,Iobenguane,NC(N)=NCC1=CC(I)=CC=C1,C8H10IN3,275.0896,274.9919408,275.088,0.6622,3,2
DB00368,Norepinephrine,NC[C@H](O)C1=CC(O)=C(O)C=C1,C8H11NO3,169.1778,169.0738932,169.179,-0.6669,4,4
DB00165,Pyridoxine,CC1=C(O)C(CO)=C(CO)C=N1,C8H11NO3,169.1778,169.0738932,169.179,-0.4837,4,3
DB01296,Glucosamine,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,C6H13NO5,179.1711,179.0793725,179.171,-3.0186,6,5
DB01010,Edrophonium,CC[N+](C)(C)C1=CC(O)=CC=C1,C10H16NO,166.2401,166.1231891,166.243,-3.283,1,1
DB00852,Pseudoephedrine,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,C10H15NO,165.2322,165.1153641,165.235,0.7353,2,2
DB01364,Ephedrine,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,C10H15NO,165.2322,165.1153641,165.235,0.7353,2,2
DB14752,Racephedrine,CN[C@H](C)[C@@H](O)C1=CC=CC=C1,C10H15NO,165.236,165.1153641,165.235,0.7353,2,2
DB01086,Benzocaine,CCOC(=O)C1=CC=C(N)C=C1,C9H11NO2,165.1891,165.0789786,165.191,1.3016,3,1
DB01031,Ethinamate,NC(=O)OC1(CCCCC1)C#C,C9H13NO2,167.205,167.0946287,167.207,0.9809,3,1
DB00996,Gabapentin,NCC1(CC(O)=O)CCCCC1,C9H17NO2,171.2368,171.1259288,171.239,-1.2204,3,2
DB00610,Metaraminol,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,C9H13NO2,167.205,167.0946287,167.207,0.0381,3,3
DB00388,Phenylephrine,CNC[C@H](O)C1=CC(O)=CC=C1,C9H13NO2,167.205,167.0946287,167.207,0.0303,3,3
DB00120,Phenylalanine,N[C@@H](CC1=CC=CC=C1)C(O)=O,C9H11NO2,165.1891,165.0789786,165.191,-1.5492,3,2
DB01365,Mephentermine,CNC(C)(C)CC1=CC=CC=C1,C11H17N,163.2594,163.1360995,163.263,2.186,1,1
DB01626,Pargyline,CN(CC#C)CC1=CC=CC=C1,C11H13N,159.2276,159.1047994,159.231,1.3097,1,0
DB06795,Mafenide,NCC1=CC=C(C=C1)S(N)(=O)=O,C7H10N2O2S,186.232,186.0462983,186.234,-0.5715,4,2
DB00389,Carbimazole,CCOC(=O)N1C=CN(C)C1=S,C7H10N2O2S,186.232,186.0462983,186.234,0.7234,4,0
DB01202,Levetiracetam,CC[C@H](N1CCCC1=O)C(N)=O,C8H14N2O2,170.212,170.1055277,170.211,-0.3649,4,1
DB12667,Protionamide,CCCC1=CC(=CC=N1)C(N)=S,C9H12N2S,180.27,180.0721196,180.274,1.7118,2,1
DB13628,Ethyl hydroxybenzoate,CCOC(=O)C1=CC=C(O)C=C1,C9H10O3,166.1739,166.0629942,166.175,1.6332,3,1
DB15576,Ethyl salicylate,CCOC(=O)C1=CC=CC=C1O,C9H10O3,166.1739,166.0629942,166.175,1.6332,3,1
DB19375,Chlorothymol,CC(C)C1=CC(Cl)=C(C)C=C1O,C10H13ClO,184.66,184.0654927,184.665,3.4508,1,1
DB04173,Fructose,OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O,C6H12O6,180.1559,180.0633881,180.155,-2.7731,6,5
DB04564,Gluconolactone,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,C6H10O6,178.14,178.0477381,178.139,-2.8365,6,4
DB00126,Ascorbic acid,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,C6H8O6,176.1241,176.032088,176.124,-2.4646,6,4
DB00166,Lipoic acid,OC(=O)CCCC[C@@H]1CCSS1,C8H14O2S2,206.326,206.0435211,206.329,2.6294,2,1
DB09086,Eugenol,COC1=C(O)C=CC(CC=C)=C1,C10H12O2,164.2011,164.0837296,164.203,2.2723,2,1
DB14188,Isoeugenol,COC1=CC(C=CC)=CC=C1O,C10H12O2,164.204,164.0837296,164.203,2.3345,2,1
DB06819,Phenylbutyric acid,OC(=O)CCCC1=CC=CC=C1,C10H12O2,164.2011,164.0837296,164.203,2.0516,2,1
DB00431,Lindane,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,C6H6Cl6,290.83,287.8600664,290.832,3.762,0,0
DB09138,Technetium Tc-99m medronate,O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,CH6O8P2Tc,305.906,305.8610068,305.906,-6.6711,6,4
DB09087,Potassium alum,[Al+3].[K+].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,AlKO8S2,258.205,257.8487037,258.204,-3.4103,4,2
DB12466,Favipiravir,NC(=O)C1=NC(F)=CN=C1O,C5H4FN3O2,157.104,157.0287545,157.104,-0.743,5,2
DB03209,Oteracil,OC(=O)C1=NC(=O)NC(=O)N1,C4H3N3O4,157.0843,157.0123556,157.085,-1.9188,7,3
DB00617,Paramethadione,CCC1(C)OC(=O)N(C)C1=O,C7H11NO3,157.1671,157.0738932,157.168,0.3578,4,0
DB00233,Aminosalicylic acid,NC1=CC(O)=C(C=C1)C(O)=O,C7H7NO3,153.1354,153.0425931,153.137,0.1217,4,3
DB00244,Mesalazine,NC1=CC(C(O)=O)=C(O)C=C1,C7H7NO3,153.1354,153.0425931,153.137,0.1217,4,3
DB09352,Hydroxyamphetamine,CC(N)CC1=CC=C(O)C=C1,C9H13NO,151.2056,151.099714,151.208,1.1082,2,2
DB00397,Phenylpropanolamine,CC(N)C(O)C1=CC=CC=C1,C9H13NO,151.209,151.099714,151.208,0.3838,2,2
DB00302,Tranexamic acid,NC[C@H]1CC[C@@H](CC1)C(O)=O,C8H15NO2,157.2102,157.1102787,157.212,-1.737,3,2
DB00988,Dopamine,NCCC1=CC(O)=C(O)C=C1,C8H11NO2,153.1784,153.0789786,153.18,0.4032,3,3
DB00316,Acetaminophen,CC(=O)NC1=CC=C(O)C=C1,C8H9NO2,151.1626,151.0633285,151.164,1.0176,3,2
DB05018,Migalastat,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,C6H13NO4,163.1717,163.0844579,163.172,-2.4138,5,5
DB00191,Phentermine,CC(C)(N)CC1=CC=CC=C1,C10H15N,149.2328,149.1204495,149.236,1.8345,1,1
DB06714,Propylhexedrine,CNC(C)CC1CCCCC1,C10H21N,155.2804,155.1673997,155.284,2.162,1,1
DB01577,Metamfetamine,CN[C@@H](C)CC1=CC=CC=C1,C10H15N,149.2328,149.1204495,149.236,1.8054,1,1
DB09571,Levmetamfetamine,CN[C@H](C)CC1=CC=CC=C1,C10H15N,149.237,149.1204495,149.236,1.8054,1,1
DB09055,Acipimox,CC1=[N+]([O-])C=C(N=C1)C(O)=O,C6H6N2O3,154.125,154.0378421,154.125,-1.0511,4,1
DB00550,Propylthiouracil,CCCC1=CC(=O)NC(=S)N1,C7H10N2OS,170.232,170.0513836,170.235,0.8972,3,2
DB00259,Sulfanilamide,NC1=CC=C(C=C1)S(N)(=O)=O,C6H8N2O2S,172.205,172.0306482,172.208,-0.2537,4,2
DB00609,Ethionamide,CCC1=NC=CC(=C1)C(N)=S,C8H10N2S,166.243,166.056469,166.247,1.2574,2,1
DB11100,Allantoin,NC(=O)NC1NC(=O)NC1=O,C4H6N4O3,158.1154,158.0439901,158.117,-2.0783,7,4
DB09543,Methyl salicylate,COC(=O)C1=CC=CC=C1O,C8H8O3,152.1473,152.0473441,152.149,1.2269,3,1
DB15480,Resorcinol monoacetate,CC(=O)OC1=CC(O)=CC=C1,C8H8O3,152.149,152.0473441,152.149,1.3006,3,1
DB14212,Methylparaben,COC(=O)C1=CC=C(O)C=C1,C8H8O3,152.1473,152.0473441,152.149,1.2269,3,1
DB13218,Mandelic acid,OC(C(O)=O)C1=CC=CC=C1,C8H8O3,152.149,152.0473441,152.149,0.0727,3,2
DB15916,Anethole,COC1=CC=C(\C=C\C)C=C1,C10H12O,148.205,148.088815,148.204,2.6802,1,0
DB00825,Levomenthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C10H20O,156.269,156.1514153,156.268,2.4112,1,1
DB14123,Menthol,CC(C)C1CCC(C)CC1O,C10H20O,156.269,156.1514153,156.268,2.4112,1,1
DB02513,Thymol,CC(C)C1=C(O)C=C(C)C=C1,C10H14O,150.221,150.1044651,150.22,2.8448,1,1
DB04572,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,C6H12N3PS,189.218,189.0489546,189.222,0.9707,3,0
DB00915,Amantadine,NC12CC3CC(CC(C3)C1)C2,C10H17N,151.2487,151.1360995,151.252,1.3216,1,1
DB09406,Chlormerodrin Hg-197,[Cl-].COC(C[197Hg+])CNC(N)=O,C5H11ClHgN2O2,363.57,363.0181006,363.575,-0.73,4,2
DB09139,Technetium Tc-99m oxidronate,[99Tc].OC(P(O)(O)=O)P(O)(O)=O,CH6O7P2Tc,290.906,290.8651311,290.906,-7.1047,7,5
DB11264,Calcium glycerophosphate,[Ca++].OCC(CO)OP([O-])([O-])=O,C3H7CaO6P,210.135,209.9606158,210.135,-4.6874,6,4
DB09436,Technetium Tc-99m succimer,[99Tc].OC(=O)[C@@H](S)[C@@H](S)C(O)=O,C4H6O4S2Tc,281.11,280.8770056,281.126,-0.897,4,2
DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,C7H15NO3,161.1989,161.1051934,161.2,-6.1324,3,1
DB06709,Methacholine,CC(C[N+](C)(C)C)OC(C)=O,C8H18NO2,160.234,160.1337538,160.236,-2.7499,2,0
DB00230,Pregabalin,CC(C)C[C@H](CN)CC(O)=O,C8H17NO2,159.2261,159.1259288,159.228,-1.0962,3,2
DB04339,Carbocisteine,N[C@@H](CSCC(O)=O)C(O)=O,C5H9NO4S,179.194,179.0252285,179.195,-3.6212,5,3
DB00659,Acamprosate,CC(=O)NCCCS(O)(=O)=O,C5H11NO4S,181.21,181.0408785,181.211,-1.785,5,2
DB00534,Chlormerodrin,COC(CNC(N)=O)C[Hg]Cl,C5H11ClHgN2O2,367.2,368.0215309,367.197,-0.73,4,2
DB01019,Bethanechol,CC(C[N+](C)(C)C)OC(N)=O,C7H17N2O2,161.2221,161.1290028,161.224,-3.3724,3,1
DB14178,Tetramethylthiuram monosulfide,CN(C)C(=S)SC(=S)N(C)C,C6H12N2S3,208.36,208.0162619,208.373,0.9524,2,0
DB01077,Etidronic acid,CC(O)(P(O)(O)=O)P(O)(O)=O,C2H8O7P2,206.027,205.9745266,206.027,-7.0768,7,5
DB00677,Isoflurophate,CC(C)OP(F)(=O)OC(C)C,C6H14FO3P,184.1457,184.066459,184.146,1.6783,3,0
DB14183,Geraniol,CC(C)=CCC\C(C)=C\CO,C10H18O,154.253,154.1357652,154.252,3.4853,1,1
DB00720,Clodronic acid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,CH4Cl2O6P2,244.892,243.8860163,244.891,-5.7501,6,4
DB00556,Perflutren,FC(F)(F)C(F)(F)C(F)(F)F,C3F8,188.0193,187.9872256,188.017,2.6548,0,0
DB00352,Tioguanine,NC1=NC(=S)C2=C(N1)N=CN2,C5H5N5S,167.192,167.0265659,167.196,-1.0838,5,3
DB11145,Oxyquinoline,OC1=CC=CC2=C1N=CC=C2,C9H7NO,145.158,145.0527639,145.161,1.6299,2,1
DB00356,Chlorzoxazone,ClC1=CC2=C(OC(=O)N2)C=C1,C7H4ClNO2,169.565,168.9930561,169.567,1.7076,3,1
DB12537,"1,2-Benzodiazepine",N1N=CC=CC2=CC=CC=C12,C9H8N2,144.177,144.0687483,144.177,2.4372,2,1
DB01744,Camphor,[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C,C10H16O,152.2334,152.1201151,152.236,2.1793,1,0
DB14156,Synthetic camphor,CC1(C)C2CCC1(C)C(=O)C2,C10H16O,152.2334,152.1201151,152.236,2.1793,1,0
DB09041,Tavaborole,OB1OCC2=CC(F)=CC=C12,C7H6BFO2,151.93,152.044488,151.932,0.7234,2,1
DB11210,Ferrous bisglycinate,[Fe++].NCC([O-])=O.NCC([O-])=O,C4H8FeN2O4,203.963,203.983343,203.963,-3.3504,3,2
DB11189,Magnesium glycinate,[Mg++].NCC([O-])=O.NCC([O-])=O,C4H8MgN2O4,172.423,172.0334485,172.423,-3.3504,3,2
DB00173,Adenine,NC1=C2NC=NC2=NC=N1,C5H5N5,135.1267,135.0544952,135.13,-0.347,5,2
DB11496,2-mercaptobenzothiazole,S=C1NC2=C(S1)C=CC=C2,C7H5NS2,167.251,166.9863405,167.256,0.3194,1,1
DB00752,Tranylcypromine,NC1CC1C1=CC=CC=C1,C9H11N,133.194,133.0891494,133.193,1.5205,1,1
DB00437,Allopurinol,OC1=NC=NC2=C1C=NN2,C5H4N4O,136.1115,136.0385108,136.114,-0.4045,5,2
DB01033,Mercaptopurine,S=C1N=CNC2=C1NC=N2,C5H4N4S,152.177,152.0156668,152.181,-0.6589,4,2
DB09401,Isosorbide,[H][C@]1(O)CO[C@]2([H])[C@]([H])(O)CO[C@]12[H],C6H10O4,146.1412,146.0579088,146.141,-1.624,4,2
DB06151,Acetylcysteine,CC(=O)N[C@@H](CS)C(O)=O,C5H9NO3S,163.195,163.0303138,163.196,-0.9233,4,2
DB06823,Tiopronin,CC(S)C(=O)NCC(O)=O,C5H9NO3S,163.19,163.0303143,163.196,-0.8762,4,2
DB13747,Trolamine,OCCN(CCO)CCO,C6H15NO3,149.1882,149.1051934,149.189,-1.6968,4,3
DB00992,Methyl aminolevulinate,COC(=O)CCC(=O)CN,C6H11NO3,145.1564,145.0738932,145.157,-0.8855,4,1
DB03128,Acetylcholine,CC(=O)OCC[N+](C)(C)C,C7H16NO2,146.2074,146.1181038,146.209,-3.1092,2,0
DB00142,Glutamic acid,N[C@@H](CCC(O)=O)C(O)=O,C5H9NO4,147.1293,147.0531578,147.129,-3.3586,5,3
DB06706,Isometheptene,CNC(C)CCC=C(C)C,C9H19N,141.2539,141.1517496,141.257,2.5353,1,1
DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,C5H10N2O3,146.1445,146.0691422,146.145,-3.7564,5,3
DB00411,Carbamoylcholine,C[N+](C)(C)CCOC(N)=O,C6H15N2O2,147.1955,147.1133527,147.197,-3.7317,3,1
DB00123,Lysine,NCCCC[C@H](N)C(O)=O,C6H14N2O2,146.1876,146.1055277,146.189,-4.6792,4,3
DB14199,Bromothalonil,BrCC(Br)(CCC#N)C#N,C6H6Br2N2,265.936,263.889774,265.936,1.8899,2,0
DB06824,Triethylenetetramine,NCCNCCNCCN,C6H18N4,146.2339,146.1531466,146.237,-2.8052,4,4
DB14159,Oxidronic acid,OC(P(O)(O)=O)P(O)(O)=O,CH6O7P2,192,191.9588765,192,-7.1047,7,5
DB15679,Aluminum subacetate,CC(=O)O[Al](O)OC(C)=O,C4H7AlO5,162.0769,162.0108868,162.077,-0.4484,5,1
DB09419,Xylose,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,C5H10O5,150.1299,150.0528234,150.129,-2.7907,5,4
DB01189,Desflurane,FC(F)OC(F)C(F)(F)F,C3H2F6O,168.0378,168.0009839,168.036,1.1955,1,0
DB00228,Enflurane,FC(F)OC(F)(F)C(F)Cl,C3H2ClF5O,184.492,183.9714334,184.491,1.4972,1,0
DB00753,Isoflurane,FC(F)OC(Cl)C(F)(F)F,C3H2ClF5O,184.492,183.9714334,184.491,1.4972,1,0
DB00313,Valproic acid,CCCC(CCC)C(O)=O,C8H16O2,144.2114,144.1150298,144.213,2.1912,2,1
DB00566,Succimer,OC(=O)[C@@H](S)[C@@H](S)C(O)=O,C4H6O4S2,182.21,181.970751,182.22,-0.897,4,2
DB14089,Dimercaptosuccinic acid,OC(=O)C(S)C(S)C(O)=O,C4H6O4S2,182.218,181.9707501,182.22,-0.897,4,2
DB06753,Triclofos,OP(O)(=O)OCC(Cl)(Cl)Cl,C2H4Cl3O4P,229.37,227.8912787,229.383,-1.7488,4,2
DB08908,Dimethyl fumarate,[H]\C(=C(\[H])C(=O)OC)C(=O)OC,C6H8O4,144.1253,144.0422587,144.126,-0.063,4,0
